Latitude,Longitude,tsoil
46.6,22.3,8.512673829941095
46.6,22.4,11.179114061370058
46.6,22.5,10.59414815580117
46.6,22.6,7.7288738506043915
46.6,22.7,5.571362227502869
46.6,22.8,6.292426903605711
46.6,22.9,6.372051864862126
46.6,23.0,4.94841564211173
46.6,23.1,5.131662361814173
46.6,23.2,4.614178117574161
46.6,23.3,5.1927146399421265
46.6,23.4,8.957287942969296
46.6,23.5,9.270160140510388
46.6,23.6,10.110735096600852
46.6,23.7,10.281535282570442
46.6,23.8,10.800556359128036
46.6,23.9,10.995915900402885
46.6,24.0,10.637113338154748
46.6,24.1,11.007595826015141
46.6,24.2,10.296567827254849
46.6,24.3,10.77718617625783
46.6,24.4,10.775028928608295
46.6,24.5,10.181521334848613
46.6,24.6,10.725752143816514
46.6,24.7,10.02877879946278
46.6,24.8,10.175471123049908
46.6,24.9,8.894200847194947
46.6,25.0,6.566922202706875
46.6,25.1,8.444783552019809
46.6,25.2,6.495336811654074
46.6,25.3,5.893300444260742
46.6,25.4,5.642424320694312
46.6,25.5,2.8652035334228763
46.6,25.6,6.8932369046389015
46.6,25.7,6.298542721355455
46.6,25.8,6.934013844405386
46.6,25.9,4.568080380204573
46.6,26.0,5.913311809071201
46.6,26.1,6.576282157247629
46.6,26.2,4.964755139993785
46.6,26.3,4.946018700278941
46.6,26.4,7.978221923752439
46.6,26.5,8.882239384233923
46.6,26.6,10.10894462237839
46.6,26.7,10.216849364603801
46.6,26.8,10.936647897510055
46.6,26.9,11.14030891621031
46.6,27.0,11.195729930777983
46.6,27.1,10.6572621138548
46.6,27.2,10.946187622688344
46.6,27.3,9.939285050108426
46.6,27.4,11.094760305816703
46.6,27.5,9.623498811860722
46.6,27.6,10.75677652650069
46.6,27.7,11.237605641078575
46.6,27.8,11.23294400247961
46.6,27.9,11.601740365740252
46.6,28.0,10.958387746668048
46.6,28.1,12.03099545407592
46.6,28.2,12.383761235664808
46.6,28.3,12.138679099080539
46.5,21.2,12.282188759169337
46.5,21.3,12.299186899473131
46.5,21.4,12.298521541481527
46.5,21.5,12.304398698212548
46.5,21.6,12.298902262630422
46.5,21.7,12.266416985225769
46.5,21.8,12.233350036160772
46.5,21.9,12.177138650687127
46.5,22.0,11.962300340944303
46.5,22.1,11.324728277714637
46.5,22.2,6.780873024072742
46.5,22.3,8.142301890691174
46.5,22.4,10.041078623824733
46.5,22.5,10.255590970141531
46.5,22.6,8.827423287529749
46.5,22.7,7.008561318317967
46.5,22.8,5.56093088128934
46.5,22.9,7.463296828184735
46.5,23.0,3.9479414195681404
46.5,23.1,3.9939647690876914
46.5,23.2,4.579547990494887
46.5,23.3,5.0861127182560395
46.5,23.4,6.894967455315638
46.5,23.5,9.15830251058992
46.5,23.6,10.603855253641944
46.5,23.7,10.751978510176645
46.5,23.8,10.84938320074383
46.5,23.9,11.103995247442887
46.5,24.0,10.713459035024249
46.5,24.1,10.91907945035644
46.5,24.2,10.768318008058639
46.5,24.3,10.435585287736254
46.5,24.4,10.814915280504188
46.5,24.5,10.863253951854496
46.5,24.6,10.050187002789508
46.5,24.7,10.575719082549801
46.5,24.8,9.636649447256936
46.5,24.9,10.185250542411358
46.5,25.0,9.739716912904136
46.5,25.1,6.940485070771747
46.5,25.2,6.73117109205495
46.5,25.3,7.484986568860445
46.5,25.4,6.939173984915827
46.5,25.5,6.627069945242267
46.5,25.6,4.36925818782933
46.5,25.7,7.191923752453748
46.5,25.8,7.2891977477011896
46.5,25.9,4.74268932740983
46.5,26.0,4.631246513069527
46.5,26.1,6.7614319661122275
46.5,26.2,7.866217584461192
46.5,26.3,4.929638908978212
46.5,26.4,7.1869222027068504
46.5,26.5,8.3862299824362
46.5,26.6,9.833062816406686
46.5,26.7,10.578603161483654
46.5,26.8,9.97618194028306
46.5,26.9,11.212978613493124
46.5,27.0,11.000565141026929
46.5,27.1,11.145859076350883
46.5,27.2,11.122864965388985
46.5,27.3,10.957993594379529
46.5,27.4,10.844856906705225
46.5,27.5,10.559965905568767
46.5,27.6,10.80859696249618
46.5,27.7,11.289136790990778
46.5,27.8,11.808216757929497
46.5,27.9,11.656061576609178
46.5,28.0,11.815787787994585
46.5,28.1,11.954645624547956
46.5,28.2,12.436245479905029
46.5,28.3,11.997825188552524
46.4,21.1,12.305329579502056
46.4,21.2,12.30770585804323
46.4,21.3,12.296600371939268
46.4,21.4,12.324276784791756
46.4,21.5,12.318461617935663
46.4,21.6,12.328053001343104
46.4,21.7,12.307724971588028
46.4,21.8,12.171169025725703
46.4,21.9,12.094273168715741
46.4,22.0,11.977974997417096
46.4,22.1,11.928346936667031
46.4,22.2,11.551765161690303
46.4,22.3,9.94697799359438
46.4,22.4,10.054075317698093
46.4,22.5,10.059781485690651
46.4,22.6,9.659477218720935
46.4,22.7,5.028176464510817
46.4,22.8,5.67896941832835
46.4,22.9,6.955743878499841
46.4,23.0,7.617351482591179
46.4,23.1,8.620246409753115
46.4,23.2,7.143174914763894
46.4,23.3,9.426262527120608
46.4,23.4,8.978918793263762
46.4,23.5,6.224199297448087
46.4,23.6,8.913840272755506
46.4,23.7,10.44777146399422
46.4,23.8,11.322276061576636
46.4,23.9,11.369134724661643
46.4,24.0,10.937458415125535
46.4,24.1,10.84236078107242
46.4,24.2,11.0485313565451
46.4,24.3,10.585902469263383
46.4,24.4,10.751413369149699
46.4,24.5,10.430616282673803
46.4,24.6,10.770476805455147
46.4,24.7,10.67164531459855
46.4,24.8,10.09388314908561
46.4,24.9,9.321741398904816
46.4,25.0,9.134744291765616
46.4,25.1,9.172813307159863
46.4,25.2,8.611352929021576
46.4,25.3,7.615312015704134
46.4,25.4,7.028392912490941
46.4,25.5,6.562164996383916
46.4,25.6,2.6992587044116156
46.4,25.7,7.115495918999908
46.4,25.8,7.748655336295079
46.4,25.9,5.472784378551506
46.4,26.0,4.445854943692532
46.4,26.1,5.913726624651298
46.4,26.2,6.19840479388364
46.4,26.3,8.337332885628681
46.4,26.4,9.15446533732825
46.4,26.5,9.417625787787964
46.4,26.6,9.911888624857898
46.4,26.7,10.694667321004205
46.4,26.8,10.111877260047532
46.4,26.9,10.927128835623494
46.4,27.0,11.246646347763253
46.4,27.1,11.117357681578692
46.4,27.2,10.727813823742164
46.4,27.3,11.32051813203843
46.4,27.4,11.124358404793831
46.4,27.5,11.609683335055378
46.4,27.6,11.596323483831004
46.4,27.7,11.446814753590237
46.4,27.8,11.961804938526662
46.4,27.9,11.578632090091936
46.4,28.0,12.014543857836596
46.4,28.1,12.330736646347786
46.4,28.2,12.438163549953442
46.4,28.3,12.544734476702148
46.3,20.7,12.376368943072587
46.3,20.8,12.30957278644485
46.3,20.9,12.38121551813202
46.3,21.0,12.40183490029964
46.3,21.1,12.348245686537762
46.3,21.2,12.326660812067344
46.3,21.3,12.374268002892805
46.3,21.4,12.342064262837043
46.3,21.5,12.277043082963118
46.3,21.6,12.236034714329993
46.3,21.7,12.134733443537499
46.3,21.8,12.107504390949472
46.3,21.9,11.951032648000815
46.3,22.0,11.766823535489172
46.3,22.1,11.802517822089072
46.3,22.2,11.763444054137775
46.3,22.3,11.585260874057207
46.3,22.4,10.580589420394716
46.3,22.5,11.266693356751707
46.3,22.6,10.840482487860246
46.3,22.7,9.265622481661332
46.3,22.8,8.364992251265619
46.3,22.9,9.276624651307017
46.3,23.0,8.41572838103106
46.3,23.1,8.487457381960972
46.3,23.2,6.182510589936966
46.3,23.3,7.4653027172228255
46.3,23.4,7.937665564624426
46.3,23.5,10.015277921272876
46.3,23.6,10.359944725694781
46.3,23.7,11.101207252815428
46.3,23.8,11.503979233391933
46.3,23.9,10.601420601301783
46.3,24.0,11.11096135964453
46.3,24.1,10.871213968385153
46.3,24.2,10.960106932534284
46.3,24.3,11.039220993904303
46.3,24.4,10.66557340634364
46.3,24.5,10.559078417191825
46.3,24.6,10.554597582394862
46.3,24.7,9.63437648517408
46.3,24.8,10.06026035747492
46.3,24.9,9.509765471639641
46.3,25.0,10.034764438475055
46.3,25.1,8.16280865791922
46.3,25.2,7.587271928918264
46.3,25.3,9.477113854737038
46.3,25.4,7.792421221200524
46.3,25.5,8.133568550470121
46.3,25.6,7.081756379791306
46.3,25.7,5.513895547060615
46.3,25.8,7.554493232772025
46.3,25.9,7.452517305506748
46.3,26.0,4.4008869717946295
46.3,26.1,5.98513431139581
46.3,26.2,4.753332988945129
46.3,26.3,5.067547783861987
46.3,26.4,8.563033371216022
46.3,26.5,10.069198264283518
46.3,26.6,10.496638082446566
46.3,26.7,10.790328546337433
46.3,26.8,10.899918896580221
46.3,26.9,10.215023246203142
46.3,27.0,11.398604711230501
46.3,27.1,11.482808657919172
46.3,27.2,11.381784275234992
46.3,27.3,11.577335985122449
46.3,27.4,11.495779006095683
46.3,27.5,11.460318731273864
46.3,27.6,11.408247752867045
46.3,27.7,11.790430313048864
46.3,27.8,11.987588077280721
46.3,27.9,11.691275441677877
46.3,28.0,12.088202293625343
46.3,28.1,12.41296983159421
46.3,28.2,12.492776113234779
46.3,28.3,11.976042979646673
46.2,20.2,12.46592623204868
46.2,20.3,12.471369459654875
46.2,20.4,12.47891414402319
46.2,20.5,12.478319557805461
46.2,20.6,12.476226366360251
46.2,20.7,12.466950098150663
46.2,20.8,12.441548197127823
46.2,20.9,12.40746254778391
46.2,21.0,12.399201363777264
46.2,21.1,12.422976547164033
46.2,21.2,12.39308244653372
46.2,21.3,12.367215104866274
46.2,21.4,12.353954954024202
46.2,21.5,12.273984399214726
46.2,21.6,12.202104556255854
46.2,21.7,10.02631211902054
46.2,21.8,8.323493129455501
46.2,21.9,11.562388676516152
46.2,22.0,11.045209732410378
46.2,22.1,11.076945965492316
46.2,22.2,9.215596135964473
46.2,22.3,11.30730137410892
46.2,22.4,10.75069686951131
46.2,22.5,10.64403295795015
46.2,22.6,11.275102799875969
46.2,22.7,11.104042256431416
46.2,22.8,10.355395185453068
46.2,22.9,10.523597479078427
46.2,23.0,8.618425973757581
46.2,23.1,7.815184419878136
46.2,23.2,6.173570616799247
46.2,23.3,6.278100010331643
46.2,23.4,6.855237111271852
46.2,23.5,8.241200020663229
46.2,23.6,11.221594172951715
46.2,23.7,11.631693356751779
46.2,23.8,11.11158280814128
46.2,23.9,11.10504649240617
46.2,24.0,11.113221923752409
46.2,24.1,11.237851534249396
46.2,24.2,10.984078417191926
46.2,24.3,10.725997520405038
46.2,24.4,10.786967661948522
46.2,24.5,10.723508110342003
46.2,24.6,10.580808451286211
46.2,24.7,10.54381341047629
46.2,24.8,10.402631986775425
46.2,24.9,9.212766814753579
46.2,25.0,8.071811654096509
46.2,25.1,9.508046802355596
46.2,25.2,9.348141853497282
46.2,25.3,8.766555429279936
46.2,25.4,9.46121551813207
46.2,25.5,7.749877053414591
46.2,25.6,7.6226960429796975
46.2,25.7,6.98658745738194
46.2,25.8,6.35275080070255
46.2,25.9,8.11800495919001
46.2,26.0,6.8967537968798105
46.2,26.1,7.936100836863353
46.2,26.2,6.679528876950108
46.2,26.3,4.7300232462031255
46.2,26.4,8.548928608327357
46.2,26.5,8.515441677859322
46.2,26.6,10.641485174088206
46.2,26.7,10.58237679512348
46.2,26.8,10.907762165512981
46.2,26.9,11.325993387746687
46.2,27.0,10.720808451286207
46.2,27.1,11.63383304060324
46.2,27.2,11.368381547680523
46.2,27.3,11.839155904535524
46.2,27.4,11.778082963116093
46.2,27.5,11.717277611323478
46.2,27.6,11.941532699659108
46.2,27.7,11.704194131625183
46.2,27.8,11.025632296724906
46.2,27.9,11.416811654096561
46.2,28.0,12.321390639528904
46.2,28.1,12.672707407790103
46.2,28.2,12.559421427833444
46.1,20.2,12.518006508936853
46.1,20.3,12.52560956710406
46.1,20.4,12.51769810930887
46.1,20.5,12.525353858869703
46.1,20.6,12.509285050108502
46.1,20.7,12.518154251472206
46.1,20.8,12.509955057340651
46.1,20.9,12.446413885732035
46.1,21.0,12.446328133071614
46.1,21.1,12.387798842855684
46.1,21.2,12.348877466680367
46.1,21.3,12.259230292385586
46.1,21.4,12.267212005372437
46.1,21.5,12.257394358921305
46.1,21.6,12.14546699039161
46.1,21.7,12.063731790474218
46.1,21.8,11.91783138754011
46.1,21.9,11.398659468953403
46.1,22.0,11.854708647587536
46.1,22.1,11.693578882115906
46.1,22.2,11.09123721458829
46.1,22.3,11.000414815580184
46.1,22.4,11.211658745738204
46.1,22.5,9.430014980886469
46.1,22.6,8.504322244033537
46.1,22.7,9.15413575782629
46.1,22.8,10.926741398904793
46.1,22.9,10.67465337328231
46.1,23.0,8.885344560388502
46.1,23.1,9.179365636945933
46.1,23.2,9.165574439508253
46.1,23.3,10.278111375141991
46.1,23.4,10.642191342080846
46.1,23.5,9.975517098873768
46.1,23.6,11.7267532802976
46.1,23.7,11.241345180287224
46.1,23.8,11.509900299617668
46.1,23.9,11.0829594999483
46.1,24.0,10.749000413265788
46.1,24.1,10.54488996797197
46.1,24.2,10.597982229569139
46.1,24.3,10.828731273892002
46.1,24.4,10.733085029445244
46.1,24.5,10.456376175224742
46.1,24.6,10.445365223680207
46.1,24.7,9.94539260254163
46.1,24.8,9.938225539828462
46.1,24.9,9.123839239590893
46.1,25.0,9.325653993181142
46.1,25.1,9.63870699452419
46.1,25.2,9.390659675586296
46.1,25.3,9.406681991941328
46.1,25.4,9.471134414712278
46.1,25.5,9.540998036987327
46.1,25.6,9.271623618142401
46.1,25.7,8.897981712986807
46.1,25.8,7.998079863622339
46.1,25.9,7.9831811137514155
46.1,26.0,7.891601405103816
46.1,26.1,8.191569893584028
46.1,26.2,8.60079811964046
46.1,26.3,8.203254985019134
46.1,26.4,8.822719289182782
46.1,26.5,7.024528360367835
46.1,26.6,8.176498605227806
46.1,26.7,10.313145469573243
46.1,26.8,9.372700692220302
46.1,26.9,10.960908668250788
46.1,27.0,10.89713658435792
46.1,27.1,11.744293315425125
46.1,27.2,11.87760925715462
46.1,27.3,11.793052484760787
46.1,27.4,11.968431656162785
46.1,27.5,11.912185659675593
46.1,27.6,12.102890794503674
46.1,27.7,12.05589833660508
46.1,27.8,11.547570513482787
46.1,27.9,11.762857216654552
46.1,28.0,12.23136636016124
46.1,28.1,12.61756948031824
46.1,28.2,12.63748941006301
46.0,20.3,12.475274821779092
46.0,20.4,12.493014257671264
46.0,20.5,12.509399731377219
46.0,20.6,12.503370699452477
46.0,20.7,12.510350242793745
46.0,20.8,12.51749664221504
46.0,20.9,12.52767124702965
46.0,21.0,12.508209009195275
46.0,21.1,12.455006198987538
46.0,21.2,12.446266143196572
46.0,21.3,12.293100010331658
46.0,21.4,12.238265316664949
46.0,21.5,11.8747169129043
46.0,21.6,11.539908048352174
46.0,21.7,11.756681475359082
46.0,21.8,11.312202190308955
46.0,21.9,11.98702396941833
46.0,22.0,11.800955677239374
46.0,22.1,12.060696869511267
46.0,22.2,11.945272755449984
46.0,22.3,11.273935840479327
46.0,22.4,11.819162620105363
46.0,22.5,10.960338361401012
46.0,22.6,11.328712160347138
46.0,22.7,10.749621345180287
46.0,22.8,10.528420807934694
46.0,22.9,11.17857474945765
46.0,23.0,10.230439611530093
46.0,23.1,10.274684884802207
46.0,23.2,9.115094017977112
46.0,23.3,9.905719599132103
46.0,23.4,10.44381702655231
46.0,23.5,11.682322553982896
46.0,23.6,10.624587767331347
46.0,23.7,10.947880462857729
46.0,23.8,10.81137875813613
46.0,23.9,10.7355470606467
46.0,24.0,10.862709990701479
46.0,24.1,10.19099855356959
46.0,24.2,10.977165512966128
46.0,24.3,9.880886971794592
46.0,24.4,10.148537555532611
46.0,24.5,10.047273995247492
46.0,24.6,9.961500671556987
46.0,24.7,10.011546130798592
46.0,24.8,10.025890587870672
46.0,24.9,9.284523711127209
46.0,25.0,9.867169645624552
46.0,25.1,9.884291249096005
46.0,25.2,8.878113441471205
46.0,25.3,10.062754933360855
46.0,25.4,9.240896786858158
46.0,25.5,8.83473241037298
46.0,25.6,9.647045665874591
46.0,25.7,9.113702345283636
46.0,25.8,7.291717636119453
46.0,25.9,5.8893217274512155
46.0,26.0,8.79415745428241
46.0,26.1,9.114478251885524
46.0,26.2,9.184805248476108
46.0,26.3,8.451330199400712
46.0,26.4,6.686321417501813
46.0,26.5,7.814245789854355
46.0,26.6,8.582599958673374
46.0,26.7,9.270438578365575
46.0,26.8,10.590947411922594
46.0,26.9,10.877309122843227
46.0,27.0,10.815468540138488
46.0,27.1,11.525254675069718
46.0,27.2,11.961237731170561
46.0,27.3,11.87228587664015
46.0,27.4,11.994891001136434
46.0,27.5,12.062369046389144
46.0,27.6,11.884738092778134
46.0,27.7,11.894788201260456
46.0,27.8,11.441329682818452
46.0,27.9,12.088464717429462
46.0,28.0,12.186658745738201
46.0,28.1,12.70329062919724
46.0,28.2,12.3935871474325
45.9,20.4,12.540077487343735
45.9,20.5,12.561622584977862
45.9,20.6,12.564909081516676
45.9,20.7,12.580705651410302
45.9,20.8,12.58566897406755
45.9,20.9,12.59757826221722
45.9,21.0,12.588963219340895
45.9,21.1,12.573515342494142
45.9,21.2,12.416460894720618
45.9,21.3,12.470559458621779
45.9,21.4,12.359531976443833
45.9,21.5,12.199184316561661
45.9,21.6,11.93908823225535
45.9,21.7,12.246004235974803
45.9,21.8,11.871857629920385
45.9,21.9,12.106066742432098
45.9,22.0,11.682933154251472
45.9,22.1,12.065000516582243
45.9,22.2,11.56268932740984
45.9,22.3,11.476628783965305
45.9,22.4,11.34804111995038
45.9,22.5,11.585948961669573
45.9,22.6,11.205125529496867
45.9,22.7,10.499804731893803
45.9,22.8,11.835694803182065
45.9,22.9,11.843478665151352
45.9,23.0,11.694837793160458
45.9,23.1,9.462109722078766
45.9,23.2,11.697657299307718
45.9,23.3,11.647684161586998
45.9,23.4,11.569051554912772
45.9,23.5,9.802458931707811
45.9,23.6,11.141400454592425
45.9,23.7,11.026431449529946
45.9,23.8,11.00820642628377
45.9,23.9,11.135579088748855
45.9,24.0,10.803004959189945
45.9,24.1,10.613700795536744
45.9,24.2,10.454744291765623
45.9,24.3,10.427012088025554
45.9,24.4,9.92871525984092
45.9,24.5,10.266282673829966
45.9,24.6,10.327215104866173
45.9,24.7,10.203143919826466
45.9,24.8,10.153420807934681
45.9,24.9,10.045555325963386
45.9,25.0,10.071067775596571
45.9,25.1,9.763565450976303
45.9,25.2,10.192555532596295
45.9,25.3,9.603002376278493
45.9,25.4,9.107930571340042
45.9,25.5,9.640028412026016
45.9,25.6,8.092984295898297
45.9,25.7,7.5774129558839185
45.9,25.8,9.414154871370984
45.9,25.9,8.18370802768887
45.9,26.0,9.259442607707438
45.9,26.1,9.450121913420796
45.9,26.2,8.980859592933136
45.9,26.3,8.071807004855886
45.9,26.4,6.790323897096814
45.9,26.5,7.536833867135037
45.9,26.6,6.353678582498197
45.9,26.7,9.545003099493737
45.9,26.8,10.594231842132475
45.9,26.9,11.29687002789544
45.9,27.0,11.535940696352924
45.9,27.1,11.673580948445109
45.9,27.2,12.143931707821054
45.9,27.3,12.097517305506734
45.9,27.4,12.35700795536723
45.9,27.5,12.18062919723118
45.9,27.6,12.196210868891482
45.9,27.7,12.032309122843222
45.9,27.8,11.900261907221825
45.9,27.9,12.371305403450744
45.9,28.0,11.9913203843372
45.9,28.1,12.509505630747004
45.9,28.2,12.767732203739978
45.8,20.5,12.618984399214803
45.8,20.6,12.629608947205245
45.8,20.7,12.647034301064187
45.8,20.8,12.677233701828658
45.8,20.9,12.696132348383113
45.8,21.0,12.703179564004548
45.8,21.1,12.694649240623958
45.8,21.2,12.669749457588575
45.8,21.3,12.621636532699593
45.8,21.4,12.568369666287849
45.8,21.5,12.510313565450987
45.8,21.6,12.335587354065513
45.8,21.7,12.362589110445203
45.8,21.8,12.431445397251734
45.8,21.9,12.419061369976161
45.8,22.0,12.2689802665565
45.8,22.1,12.064347039983481
45.8,22.2,11.500124496332303
45.8,22.3,11.30436976960427
45.8,22.4,10.344208079347133
45.8,22.5,7.829958156834365
45.8,22.6,9.499737576195804
45.8,22.7,9.493462134518012
45.8,22.8,10.89936047112306
45.8,22.9,11.089611530116725
45.8,23.0,11.838927058580449
45.8,23.1,11.573357784895146
45.8,23.2,11.466728484347605
45.8,23.3,11.097353032338008
45.8,23.4,8.830517098873827
45.8,23.5,8.91714381650988
45.8,23.6,7.362516272342193
45.8,23.7,8.28546389089779
45.8,23.8,8.455562041533161
45.8,23.9,9.93269449323278
45.8,24.0,10.007774046905686
45.8,24.1,10.647597892344272
45.8,24.2,10.378616592623228
45.8,24.3,10.454296414918916
45.8,24.4,10.00810259324311
45.8,24.5,10.627699659055693
45.8,24.6,10.023350552743006
45.8,24.7,10.496271825601784
45.8,24.8,10.379943692530203
45.8,24.9,10.332551916520305
45.8,25.0,10.33623721458834
45.8,25.1,10.265383304060325
45.8,25.2,10.008463167682622
45.8,25.3,9.312453765884895
45.8,25.4,8.705689120776906
45.8,25.5,9.522032234734958
45.8,25.6,9.86397768364502
45.8,25.7,8.339470503151114
45.8,25.8,9.652202190308989
45.8,25.9,9.338939456555407
45.8,26.0,9.553318524640975
45.8,26.1,9.332154148155784
45.8,26.2,6.373073664634761
45.8,26.3,6.113646037813809
45.8,26.4,3.6841109618762182
45.8,26.5,6.412023969418308
45.8,26.6,8.288611943382504
45.8,26.7,9.736349312945546
45.8,26.8,10.525917450149834
45.8,26.9,10.53776474842442
45.8,27.0,10.608969934910622
45.8,27.1,11.974397148465782
45.8,27.2,12.253313358818064
45.8,27.3,12.43861917553464
45.8,27.4,12.441217584461258
45.8,27.5,12.463090195268057
45.8,27.6,12.296331749147585
45.8,27.7,12.219469469986599
45.8,27.8,12.038405310465944
45.8,27.9,12.491554396115289
45.8,28.0,12.531492406240258
45.8,28.1,12.918185762992108
45.8,28.2,12.841116334332067
45.7,20.7,12.722213555119307
45.7,20.8,12.740999586734196
45.7,20.9,12.769272135551175
45.7,21.0,12.76790525880767
45.7,21.1,12.759474119227194
45.7,21.2,12.726704204979768
45.7,21.3,12.748818576299211
45.7,21.4,12.717209422460979
45.7,21.5,12.655418431656223
45.7,21.6,12.618731790474165
45.7,21.7,12.539357888211603
45.7,21.8,12.540427213555121
45.7,21.9,12.450504184316543
45.7,22.0,11.710139477218766
45.7,22.1,10.903766918069994
45.7,22.2,8.127855150325455
45.7,22.3,10.373131005269126
45.7,22.4,9.095958260150837
45.7,22.5,5.68971794606884
45.7,22.6,5.9719191032131445
45.7,22.7,7.473890381237694
45.7,22.8,9.917679512346275
45.7,22.9,10.833116540964944
45.7,23.0,11.51176412852569
45.7,23.1,11.047897510073332
45.7,23.2,9.111856596755915
45.7,23.3,7.65034714329988
45.7,23.4,5.472055997520443
45.7,23.5,6.852186176257877
45.7,23.6,6.367155181320382
45.7,23.7,4.6477099907015065
45.7,23.8,4.673263250335819
45.7,23.9,8.511198987498714
45.7,24.0,8.087894927161887
45.7,24.1,9.93058012191337
45.7,24.2,10.331992457898533
45.7,24.3,10.044112511623105
45.7,24.4,10.138500361607528
45.7,24.5,9.640180287219744
45.7,24.6,9.166048662051866
45.7,24.7,8.858658952371155
45.7,24.8,8.621931501188135
45.7,24.9,8.850351275958264
45.7,25.0,8.960680855460254
45.7,25.1,9.044811964045856
45.7,25.2,9.265833763818552
45.7,25.3,8.756354995350762
45.7,25.4,5.928601611736782
45.7,25.5,9.66235871474324
45.7,25.6,9.804046905672035
45.7,25.7,9.649455522264704
45.7,25.8,9.608483830974276
45.7,25.9,7.136450563074701
45.7,26.0,8.219028825291852
45.7,26.1,7.779873953920898
45.7,26.2,5.706096704204944
45.7,26.3,6.595957743568539
45.7,26.4,5.906282673829903
45.7,26.5,4.930242793677037
45.7,26.6,7.437460481454707
45.7,26.7,9.128077280710807
45.7,26.8,10.30659468953409
45.7,26.9,10.111036780659143
45.7,27.0,10.666501188139272
45.7,27.1,12.13938165099701
45.7,27.2,12.426266659778966
45.7,27.3,12.562519888418196
45.7,27.4,12.574099080483501
45.7,27.5,12.568008058683704
45.7,27.6,12.44492509556761
45.7,27.7,12.441982126252691
45.7,27.8,12.384822812273995
45.7,27.9,12.372035850810983
45.7,28.0,12.481251678892471
45.7,28.1,12.913297861349312
45.7,28.2,12.479222027069012
45.6,20.7,12.76887178427525
45.6,20.8,12.797482694493288
45.6,20.9,12.920795536728951
45.6,21.0,12.763498811860682
45.6,21.1,12.74711540448394
45.6,21.2,12.706939249922499
45.6,21.3,12.681593139787182
45.6,21.4,12.618004442607708
45.6,21.5,12.546871577642289
45.6,21.6,12.321247029651772
45.6,21.7,12.254344973654371
45.6,21.8,12.374903915693837
45.6,21.9,12.284947308606224
45.6,22.0,12.211783242070444
45.6,22.1,12.004858456452165
45.6,22.2,9.821653579915287
45.6,22.3,7.100688087612393
45.6,22.4,8.647503357784876
45.6,22.5,7.414618245686569
45.6,22.6,6.237957433619172
45.6,22.7,9.263556152495116
45.6,22.8,10.288276681475397
45.6,22.9,10.816848848021554
45.6,23.0,11.119163136687739
45.6,23.1,7.312927988428537
45.6,23.2,6.764680752143835
45.6,23.3,5.399747907841725
45.6,23.4,4.720461824568657
45.6,23.5,1.19534972621139
45.6,23.6,5.025348176464502
45.6,23.7,4.606329682818508
45.6,23.8,2.257225953094319
45.6,23.9,4.883673933257586
45.6,24.0,7.834807314805247
45.6,24.1,3.1957707407790057
45.6,24.2,7.666141130282072
45.6,24.3,8.102276061576621
45.6,24.4,7.99766918070049
45.6,24.5,3.5600847194958125
45.6,24.6,-0.9292581878293228
45.6,24.7,-1.9091202603574735
45.6,24.8,-1.917114887901639
45.6,24.9,-0.46505475772290705
45.6,25.0,4.024787168095844
45.6,25.1,5.698413575782628
45.6,25.2,3.3618540138444155
45.6,25.3,8.443715259840868
45.6,25.4,8.58672228536011
45.6,25.5,7.964417811757472
45.6,25.6,5.550778489513387
45.6,25.7,6.109972104556292
45.6,25.8,8.41764025209215
45.6,25.9,6.0478758136171
45.6,26.0,7.766930984605825
45.6,26.1,6.033027688810861
45.6,26.2,5.795723215208198
45.6,26.3,7.297357681578657
45.6,26.4,3.780977890277931
45.6,26.5,7.987282777146396
45.6,26.6,5.920645211282161
45.6,26.7,8.67288097944006
45.6,26.8,9.684622894927198
45.6,26.9,11.362283810310947
45.6,27.0,11.54464304163658
45.6,27.1,12.142710507283752
45.6,27.2,12.487063229672536
45.6,27.3,12.629603781382327
45.6,27.4,12.655474739125971
45.6,27.5,12.608559251988801
45.6,27.6,12.603430622998182
45.6,27.7,12.558744188449218
45.6,27.8,12.495726831284193
45.6,27.9,12.467934187416022
45.6,28.0,12.499972104556171
45.6,28.1,12.930361091021757
45.6,28.2,12.615884388883185
45.5,20.7,12.91971381341049
45.5,20.8,12.956836450046586
45.5,20.9,13.001439714846558
45.5,21.0,13.001805971691319
45.5,21.1,13.004603264800103
45.5,21.2,12.976616902572523
45.5,21.3,12.661686124599637
45.5,21.4,12.867732720322342
45.5,21.5,12.614852774046904
45.5,21.6,12.603833557185698
45.5,21.7,12.434023659468934
45.5,21.8,12.220123463167672
45.5,21.9,12.043558218824304
45.5,22.0,11.742659882219273
45.5,22.1,11.917415538795343
45.5,22.2,11.76073199710724
45.5,22.3,11.236554912697555
45.5,22.4,10.672538485380683
45.5,22.5,9.029451389606358
45.5,22.6,8.901546647380902
45.5,22.7,8.730933464200879
45.5,22.8,8.887706891207793
45.5,22.9,9.29841719185869
45.5,23.0,9.648547370596122
45.5,23.1,9.69771257361297
45.5,23.2,8.89330406033683
45.5,23.3,4.998526707304421
45.5,23.4,5.390567723938428
45.5,23.5,4.240413782415523
45.5,23.6,3.4588970968075037
45.5,23.7,2.482245583221428
45.5,23.8,3.8922388676516215
45.5,23.9,3.7171510486620427
45.5,24.0,4.0076686641182055
45.5,24.1,2.407406240314084
45.5,24.2,4.684518545304275
45.5,24.3,10.546091021799748
