Latitude,Longitude,tmax
46.6,22.6,11.424933360884381
46.6,22.7,9.231743981816381
46.6,22.8,10.575306849881164
46.6,22.9,10.81294813513792
46.6,23.0,8.762495609050518
46.6,23.1,9.012148982332862
46.6,23.2,8.203966318834564
46.6,23.3,8.84130437028616
46.6,23.4,13.389430726314789
46.6,23.5,13.221279574336197
46.6,23.6,14.005470606467572
46.6,23.7,14.060454075834254
46.6,23.8,14.748213141853538
46.6,23.9,14.96289027792123
46.6,24.0,14.305959809897681
46.6,24.1,15.085168922409304
46.6,24.2,13.959367186692857
46.6,24.3,14.958054551089935
46.6,24.4,15.08721562144851
46.6,24.5,14.01846110135353
46.6,24.6,15.159470503151153
46.6,24.7,14.121047112304998
46.6,24.8,14.695953610910268
46.6,24.9,12.896332265729946
46.6,25.0,10.490538278747831
46.6,25.1,13.255768674449888
46.6,25.2,11.091122016737286
46.6,25.3,10.627738919309886
46.6,25.4,9.960492302923832
46.6,25.5,7.118249302613898
46.6,25.6,11.604062403140814
46.6,25.7,10.73739022626305
46.6,25.8,11.889562971381277
46.6,25.9,8.565711333815486
46.6,26.0,10.49538382064261
46.6,26.1,11.749694183283475
46.6,26.2,9.16578985432377
46.6,26.3,8.836430416365326
46.6,26.4,12.61973137720842
46.6,26.5,13.312986878809763
46.6,26.6,14.697511623101569
46.6,26.7,14.470352309122859
46.6,26.8,15.140896270275968
46.6,26.9,15.311992457898594
46.6,27.0,15.365228329372927
46.6,27.1,14.360737679512386
46.6,27.2,14.913626924269023
46.6,27.3,13.599105796053465
46.6,27.4,15.005827048248818
46.6,27.5,13.086815270172563
46.6,27.6,14.214094947825252
46.6,27.7,14.729046905672101
46.6,27.8,14.678207459448311
46.6,27.9,15.1877327203223
46.6,28.0,14.362718256018189
46.6,28.1,15.752275544994243
46.6,28.2,16.230522264696745
46.6,28.3,15.71777353032322
46.5,21.2,16.57253280297561
46.5,21.3,16.572651616902576
46.5,21.4,16.550224713296867
46.5,21.5,16.554206013017815
46.5,21.6,16.596260460791473
46.5,21.7,16.53624031408205
46.5,21.8,16.55660140510394
46.5,21.9,16.55710094017991
46.5,22.0,16.466569377001797
46.5,22.1,15.901453662568425
46.5,22.2,10.491951647897544
46.5,22.3,12.10243051968181
46.5,22.4,14.295903502427965
46.5,22.5,15.109941626200985
46.5,22.6,13.120030478355229
46.5,22.7,10.856807004855856
46.5,22.8,9.507688810827599
46.5,22.9,12.528829941109642
46.5,23.0,7.6669351172641935
46.5,23.1,7.63896786858148
46.5,23.2,8.426223266866392
46.5,23.3,9.04438371732616
46.5,23.4,10.888609360471166
46.5,23.5,13.207675896270354
46.5,23.6,14.879658539105364
46.5,23.7,14.768737472879446
46.5,23.8,14.648045252608686
46.5,23.9,15.0368829424527
46.5,24.0,14.317527637152521
46.5,24.1,14.871607604091288
46.5,24.2,14.710818782932147
46.5,24.3,14.183899679718982
46.5,24.4,15.148137204256578
46.5,24.5,15.278326789957568
46.5,24.6,14.03527120570317
46.5,24.7,15.064049488583471
46.5,24.8,13.665115714433304
46.5,24.9,14.62693924992246
46.5,25.0,14.227900092984846
46.5,25.1,11.03715673106721
46.5,25.2,10.970527947101951
46.5,25.3,12.194136274408537
46.5,25.4,11.862917140200455
46.5,25.5,11.475836863312256
46.5,25.6,8.666483624341353
46.5,25.7,12.085231945448932
46.5,25.8,12.059422977580269
46.5,25.9,8.759959706581268
46.5,26.0,8.589463787581332
46.5,26.1,11.75563487963635
46.5,26.2,13.376519268519434
46.5,26.3,8.552506457278625
46.5,26.4,10.782361814237142
46.5,26.5,12.393523607810701
46.5,26.6,13.817879429693162
46.5,26.7,14.963872817439736
46.5,26.8,13.704075834280426
46.5,26.9,15.44158384130589
46.5,27.0,15.007982229569139
46.5,27.1,15.20845645211289
46.5,27.2,15.193815993387672
46.5,27.3,14.855511933051016
46.5,27.4,14.602566380824525
46.5,27.5,14.20867031718154
46.5,27.6,14.320722182043566
46.5,27.7,14.863797913007483
46.5,27.8,15.595906601921689
46.5,27.9,15.170526397355053
46.5,28.0,15.333937390226325
46.5,28.1,15.419179667321043
46.5,28.2,16.25308812893905
46.5,28.3,15.303106725901461
46.4,21.1,16.585483521024823
46.4,21.2,16.567565347659855
46.4,21.3,16.528392912491018
46.4,21.4,16.56563332988943
46.4,21.5,16.568434239074282
46.4,21.6,16.54700175637981
46.4,21.7,16.578990598202342
46.4,21.8,16.555913317491346
46.4,21.9,16.492174294865237
46.4,22.0,16.422612356648564
46.4,22.1,16.54971846265115
46.4,22.2,16.34222440334748
46.4,22.3,13.955875606984149
46.4,22.4,14.172119537142214
46.4,22.5,14.570929848124896
46.4,22.6,14.485380204566562
46.4,22.7,8.775542411406175
46.4,22.8,9.631096187622715
46.4,22.9,11.12396528566994
46.4,23.0,11.913265316664901
46.4,23.1,13.772035334228757
46.4,23.2,11.601929434858954
46.4,23.3,14.736586940799642
46.4,23.4,13.690668457485314
46.4,23.5,10.196000619898765
46.4,23.6,12.830026862279253
46.4,23.7,14.423608327306505
46.4,23.8,15.37999380101245
46.4,23.9,15.512953817543229
46.4,24.0,14.752520405000551
46.4,24.1,14.686423184213352
46.4,24.2,15.11828339704514
46.4,24.3,14.428699245789797
46.4,24.4,14.961670627130847
46.4,24.5,14.433181113751457
46.4,24.6,15.271025415848742
46.4,24.7,15.264206013017759
46.4,24.8,14.289219444157407
46.4,24.9,13.305936047112318
46.4,25.0,13.221194854840476
46.4,25.1,13.673117574129463
46.4,25.2,13.048977683645042
46.4,25.3,11.816977477012099
46.4,25.4,11.16226366360165
46.4,25.5,11.058423907428438
46.4,25.6,6.919926128732313
46.4,25.7,11.961999173468417
46.4,25.8,12.445346110135413
46.4,25.9,9.517010021696457
46.4,26.0,8.477847918173316
46.4,26.1,10.478801529083604
46.4,26.2,10.14408978200227
46.4,26.3,13.215250542411416
46.4,26.4,13.923262217171265
46.4,26.5,13.74918121706782
46.4,26.6,13.831964562454738
46.4,26.7,15.194020043392806
46.4,26.8,13.778087612356623
46.4,26.9,14.768167682611807
46.4,27.0,15.312564314495248
46.4,27.1,14.868860936047135
46.4,27.2,14.429889967971862
46.4,27.3,15.334665254675134
46.4,27.4,14.857049798532907
46.4,27.5,15.608558218824221
46.4,27.6,15.312380411199525
46.4,27.7,14.971043496228932
46.4,27.8,15.808327823122253
46.4,27.9,14.891692323587256
46.4,28.0,15.533813410476291
46.4,28.1,16.081467610290318
46.4,28.2,16.228200743878528
46.4,28.3,16.238107759065926
46.3,20.7,16.712430519681863
46.3,20.8,16.593318524640964
46.3,20.9,16.611647380927774
46.3,21.0,16.630226779625865
46.3,21.1,16.616720219030928
46.3,21.2,16.57445397251782
46.3,21.3,16.596079656989314
46.3,21.4,16.573808244653424
46.3,21.5,16.57122843268937
46.3,21.6,16.61620208699259
46.3,21.7,16.488096394255635
46.3,21.8,16.55451131315225
46.3,21.9,16.438869717945966
46.3,22.0,16.241341047628893
46.3,22.1,16.45545614216347
46.3,22.2,16.55933825808452
46.3,22.3,16.494683335055257
46.3,22.4,15.045887488376879
46.3,22.5,16.13243103626414
46.3,22.6,15.759881702655218
46.3,22.7,13.438417708440946
46.3,22.8,12.448981816303315
46.3,22.9,14.114973137720858
46.3,23.0,12.787527637152486
46.3,23.1,13.041567310672619
46.3,23.2,10.030171505320789
46.3,23.3,11.500024795949995
46.3,23.4,12.040586837483193
46.3,23.5,14.604477218720946
46.3,23.6,14.631184006612216
46.3,23.7,15.27622430003096
46.3,23.8,15.542734270069138
46.3,23.9,14.006491889658042
46.3,24.0,15.111848331439178
46.3,24.1,14.695214898233342
46.3,24.2,15.134504597582472
46.3,24.3,15.40513276164891
46.3,24.4,14.83121035230914
46.3,24.5,14.767335985122351
46.3,24.6,14.996278541171613
46.3,24.7,13.6499287116437
46.3,24.8,14.37474739125939
46.3,24.9,13.721322450666399
46.3,25.0,14.699250439095103
46.3,25.1,12.207326170058906
46.3,25.2,11.611699039156983
46.3,25.3,14.166825085236066
46.3,25.4,11.987489926645429
46.3,25.5,12.784615662775082
46.3,25.6,11.677720322347362
46.3,25.7,9.884214278334566
46.3,25.8,12.285281537348862
46.3,25.9,12.086408203326782
46.3,26.0,8.18589317078208
46.3,26.1,9.952768364500507
46.3,26.2,8.546846781692304
46.3,26.3,8.804559355305294
46.3,26.4,13.1343924992251
46.3,26.5,14.97324620312027
46.3,26.6,15.032813823742087
46.3,26.7,15.289473602644973
46.3,26.8,15.179873953920806
46.3,26.9,13.80632968281844
46.3,27.0,15.454560905052226
46.3,27.1,15.472163963219295
46.3,27.2,15.16405723731795
46.3,27.3,15.51184988118609
46.3,27.4,15.195148259117696
46.3,27.5,15.018501911354445
46.3,27.6,14.872110238661099
46.3,27.7,15.382380927781844
46.3,27.8,15.710092984812492
46.3,27.9,14.97409598098965
46.3,28.0,15.575924682301816
46.3,28.1,15.962388676516163
46.3,28.2,16.08393480731478
46.3,28.3,15.160232978613573
46.2,20.2,16.86509401797711
46.2,20.3,16.851169542308067
46.2,20.4,16.844632709990737
46.2,20.5,16.802176877776624
46.2,20.6,16.781646864345472
46.2,20.7,16.753205909701467
46.2,20.8,16.6923313358819
46.2,20.9,16.62985897303451
46.2,21.0,16.623515342493974
46.2,21.1,16.64910011364809
46.2,21.2,16.614268519475182
46.2,21.3,16.602147949168298
46.2,21.4,16.619930777972918
46.2,21.5,16.596084822812237
46.2,21.6,16.622732720322453
46.2,21.7,14.04518287013122
46.2,21.8,12.226678375865202
46.2,21.9,15.893995764025139
46.2,22.0,15.122826221717094
46.2,22.1,15.324224609980401
46.2,22.2,13.256204153321574
46.2,22.3,16.015751627234195
46.2,22.4,15.297026035747436
46.2,22.5,15.21910424630648
46.2,22.6,16.137353032338016
46.2,22.7,15.833855770224199
46.2,22.8,14.870593553053059
46.2,22.9,15.46445293935314
46.2,23.0,12.715229362537414
46.2,23.1,11.782315321830833
46.2,23.2,10.162830354375453
46.2,23.3,10.19935943795844
46.2,23.4,10.98359386300241
46.2,23.5,12.410220064056178
46.2,23.6,15.571343630540364
46.2,23.7,15.917323070565182
46.2,23.8,14.772387126769328
46.2,23.9,14.818327306539965
46.2,24.0,15.021146812687299
46.2,24.1,15.430037710507277
46.2,24.2,15.21346678375866
46.2,24.3,14.825220580638526
46.2,24.4,15.384539725178223
46.2,24.5,15.439506663911457
46.2,24.6,15.28682508523607
46.2,24.7,15.163941006302286
46.2,24.8,15.00420394668873
46.2,24.9,13.354594482901117
46.2,25.0,12.249360987705286
46.2,25.1,13.985606984192552
46.2,25.2,13.765380204566599
46.2,25.3,13.012190308916287
46.2,25.4,14.03728587664013
46.2,25.5,11.87985948961666
46.2,25.6,11.923314908564874
46.2,25.7,11.388608843888823
46.2,25.8,10.684641491889543
46.2,25.9,12.906092054964304
46.2,26.0,11.030512966215465
46.2,26.1,12.652461514619194
46.2,26.2,10.773204359954526
46.2,26.3,8.539685917966702
46.2,26.4,13.431727451182953
46.2,26.5,12.573406343630568
46.2,26.6,15.514402314288654
46.2,26.7,14.895349726211403
46.2,26.8,15.074986052278152
46.2,26.9,15.827942969315016
46.2,27.0,14.2690928814961
46.2,27.1,15.696330715983038
46.2,27.2,14.892467197024537
46.2,27.3,15.755843062299755
46.2,27.4,15.526452112821522
46.2,27.5,15.203337638185713
46.2,27.6,15.702770430829663
46.2,27.7,15.158525674139906
46.2,27.8,14.316904122326656
46.2,27.9,14.648815476805362
46.2,28.0,15.838808761235732
46.2,28.1,16.361690257257894
46.2,28.2,16.246115817749835
46.1,20.2,16.900930364707076
46.1,20.3,16.88832317388174
46.1,20.4,16.846429383200707
46.1,20.5,16.841035747494566
46.1,20.6,16.790805868374836
46.1,20.7,16.792697076144233
46.1,20.8,16.764037607190698
46.1,20.9,16.6656710403967
46.1,21.0,16.66350759375964
46.1,21.1,16.588183696662846
46.1,21.2,16.573373282363953
46.1,21.3,16.487500774873485
46.1,21.4,16.540689637359183
46.1,21.5,16.638486413885698
46.1,21.6,16.627436718669227
46.1,21.7,16.61482229569178
46.1,21.8,16.572829321210946
46.1,21.9,15.670338877983323
46.1,22.0,16.530913317491574
46.1,22.1,16.369027792127245
46.1,22.2,15.482515755759888
46.1,22.3,15.683665667940877
46.1,22.4,16.11540655026338
46.1,22.5,13.634553672900156
46.1,22.6,12.848299927678497
46.1,22.7,13.296668044219436
46.1,22.8,15.382365430313056
46.1,22.9,15.200962909391595
46.1,23.0,13.271291972311216
46.1,23.1,13.961814753590243
46.1,23.2,14.032628887281769
46.1,23.3,15.32612614939566
46.1,23.4,15.459870854427098
46.1,23.5,14.329007128835565
46.1,23.6,15.977185143093207
46.1,23.7,14.954612046698994
46.1,23.8,15.691362744085184
46.1,23.9,14.719293315425151
46.1,24.0,14.382805041843179
46.1,24.1,14.135192685194701
46.1,24.2,14.427798326273285
46.1,24.3,15.123794296931582
46.1,24.4,15.167800392602537
46.1,24.5,14.876992457898556
46.1,24.6,14.760043392912397
46.1,24.7,13.816708854220433
46.1,24.8,13.921452629403872
46.1,24.9,12.995365223680071
46.1,25.0,13.34150170472155
46.1,25.1,14.116581774976813
46.1,25.2,13.763463684264927
46.1,25.3,13.734676102903128
46.1,25.4,13.824961256328084
46.1,25.5,14.034860006199006
46.1,25.6,13.824061886558454
46.1,25.7,13.413826325033622
46.1,25.8,12.30531769810928
46.1,25.9,12.223164066535812
46.1,26.0,12.000418431656149
46.1,26.1,12.459819712780202
46.1,26.2,13.249331542514811
46.1,26.3,12.857702758549438
46.1,26.4,13.73999535075937
46.1,26.5,10.812375761958817
46.1,26.6,11.72849622894926
46.1,26.7,14.773357784895142
46.1,26.8,12.790321314185393
46.1,26.9,15.046175741295603
46.1,27.0,14.394420911251212
46.1,27.1,15.933294245273283
46.1,27.2,15.87844663704932
46.1,27.3,15.44422202706883
46.1,27.4,15.749111995040762
46.1,27.5,15.61550883355729
46.1,27.6,15.964402830871029
46.1,27.7,15.731567310672581
46.1,27.8,14.816759479285071
46.1,27.9,15.078917243516871
46.1,28.0,15.657604607914003
46.1,28.1,16.392393842339143
46.1,28.2,16.35526190722174
46.0,20.3,16.870651926852002
46.0,20.4,16.86491631366856
46.0,20.5,16.856765678272577
46.0,20.6,16.812607707407743
46.0,20.7,16.788083996280527
46.0,20.8,16.76311137514207
46.0,20.9,16.751418018390346
46.0,21.0,16.71386816819918
46.0,21.1,16.66171815270184
46.0,21.2,16.722779729310883
46.0,21.3,16.538554602748167
46.0,21.4,16.545037710507245
46.0,21.5,16.07604607914041
46.0,21.6,15.680952061163376
46.0,21.7,15.732505940696289
46.0,21.8,15.319140407066781
46.0,21.9,16.391977477012144
46.0,22.0,16.100276371525915
46.0,22.1,16.601495505734007
46.0,22.2,16.58708544271108
46.0,22.3,15.68063694596562
46.0,22.4,16.583237937803393
46.0,22.5,15.404681785308416
46.0,22.6,15.957538485380738
46.0,22.7,15.19800650893691
46.0,22.8,14.741363260667434
46.0,22.9,15.761255294968572
46.0,23.0,14.678003409443127
46.0,23.1,14.815096600888552
46.0,23.2,13.57224661638611
46.0,23.3,14.380947411922813
46.0,23.4,14.796744498398587
46.0,23.5,15.971168509143506
46.0,23.6,14.592972414505578
46.0,23.7,14.825641595206106
46.0,23.8,14.61181372042563
46.0,23.9,14.560929848124857
46.0,24.0,14.93847969831596
46.0,24.1,13.9665900402934
46.0,24.2,15.373306126665987
46.0,24.3,13.711514619278853
46.0,24.4,14.078817543134724
46.0,24.5,14.137617005889034
46.0,24.6,13.988371732617079
46.0,24.7,14.149185866308416
46.0,24.8,14.227495609050582
46.0,24.9,13.208356235148303
46.0,25.0,14.18050986672176
46.0,25.1,14.491412852567391
46.0,25.2,13.162267796259972
46.0,25.3,14.676780142576634
46.0,25.4,13.495726314701871
46.0,25.5,13.088213141853531
46.0,25.6,14.208388779832648
46.0,25.7,13.440703585081026
46.0,25.8,11.385698935840498
46.0,25.9,9.895639012294675
46.0,26.0,13.087181527017268
46.0,26.1,13.513249819196213
46.0,26.2,13.651969728277743
46.0,26.3,12.721922202706832
46.0,26.4,10.343957020353372
46.0,26.5,12.164836243413648
46.0,26.6,12.512264696766227
46.0,26.7,12.926026965595577
46.0,26.8,15.026871577642353
46.0,26.9,15.088622275028472
46.0,27.0,14.343738506044039
46.0,27.1,15.499730344043822
46.0,27.2,16.024220993904198
46.0,27.3,15.51791455728895
46.0,27.4,15.726318318008095
46.0,27.5,15.607594276268177
46.0,27.6,15.221000103316417
46.0,27.7,15.33016169025727
46.0,27.8,14.681191755346664
46.0,27.9,15.637780762475424
46.0,28.0,15.51339187932638
46.0,28.1,16.446857113338215
46.0,28.2,15.70893480731483
45.9,20.4,16.882757516272516
45.9,20.5,16.88010693253438
45.9,20.6,16.847967765265057
45.9,20.7,16.83498036987308
45.9,20.8,16.79785411716091
45.9,20.9,16.780315115197983
45.9,21.0,16.761525467506996
45.9,21.1,16.778662568447135
45.9,21.2,16.5847546234115
45.9,21.3,16.73108223990083
45.9,21.4,16.630709784068667
45.9,21.5,16.477022419671503
45.9,21.6,16.155260357474965
45.9,21.7,16.623572683128405
45.9,21.8,16.011540964975676
45.9,21.9,16.443568550470044
45.9,22.0,15.770475772290553
45.9,22.1,16.476629300547568
45.9,22.2,15.826106519268395
45.9,22.3,15.918830974274249
45.9,22.4,15.905959809897757
45.9,22.5,16.38168147535901
45.9,22.6,15.795038743671878
45.9,22.7,14.723304060336744
45.9,22.8,16.3664200847194
45.9,22.9,16.313982849467877
45.9,23.0,16.138835106932497
45.9,23.1,13.885600785205096
45.9,23.2,16.201747597892208
45.9,23.3,15.96235768157863
45.9,23.4,15.895495402417572
45.9,23.5,14.003496228949253
45.9,23.6,15.349313462134567
45.9,23.7,15.315396218617742
45.9,23.8,15.261907738402801
45.9,23.9,15.45301787374715
45.9,24.0,14.997071494989136
45.9,24.1,14.816706787891286
45.9,24.2,14.68723266866415
45.9,24.3,14.526268209525865
45.9,24.4,13.99699452422766
45.9,24.5,14.600901952681077
45.9,24.6,14.792606157660938
45.9,24.7,14.345408616592616
45.9,24.8,14.439601198470852
45.9,24.9,14.292312222336975
45.9,25.0,14.23432431036264
45.9,25.1,13.792850501084784
45.9,25.2,14.716609153838167
45.9,25.3,13.976951647897456
45.9,25.4,13.406423700795553
45.9,25.5,14.165284120260305
45.9,25.6,12.42404535592524
45.9,25.7,11.767487860316136
45.9,25.8,13.87435943795849
45.9,25.9,12.261453145986163
45.9,26.0,13.515431346213493
45.9,26.1,13.864589833660466
45.9,26.2,13.493530839962892
45.9,26.3,12.53685866308497
45.9,26.4,10.715125012914648
45.9,26.5,11.62612046699047
45.9,26.6,9.783397045149288
45.9,26.7,13.639897716706212
45.9,26.8,14.90393274098552
45.9,26.9,15.661819919413121
45.9,27.0,15.652262630437008
45.9,27.1,15.529514412645932
45.9,27.2,16.149410063023048
45.9,27.3,15.776510486620486
45.9,27.4,16.165175121396953
45.9,27.5,15.73139838826324
45.9,27.6,15.81510331645827
45.9,27.7,15.561112201673817
45.9,27.8,15.197960016530587
45.9,27.9,16.17244085132763
45.9,28.0,15.196350862692421
45.9,28.1,16.057120570306882
45.9,28.2,16.36329269552652
45.8,20.5,16.8820523814443
45.8,20.6,16.88738867651608
45.8,20.7,16.864388883149115
45.8,20.8,16.861584357888177
45.8,20.9,16.85148155801222
45.8,21.0,16.860968591796624
45.8,21.1,16.861446430416365
45.8,21.2,16.840198367599953
45.8,21.3,16.798336088438845
45.8,21.4,16.750919516478977
45.8,21.5,16.820943795846578
45.8,21.6,16.594882219237636
45.8,21.7,16.55318834590352
45.8,21.8,16.82999070151868
45.8,21.9,16.823829941109693
45.8,22.0,16.715534146089386
45.8,22.1,16.62319919413167
45.8,22.2,15.985914350656103
45.8,22.3,16.043752453765986
45.8,22.4,14.99633949788198
45.8,22.5,11.92825188552537
45.8,22.6,13.931671660295466
45.8,22.7,13.76087715673101
45.8,22.8,15.470800702551815
45.8,22.9,15.410516582291534
45.8,23.0,16.14461669593977
45.8,23.1,15.901308502944572
45.8,23.2,15.888705961359705
45.8,23.3,15.573565450976407
45.8,23.4,12.999338258084496
45.8,23.5,13.268974067568927
45.8,23.6,11.748702861865892
45.8,23.7,12.546889658022456
45.8,23.8,12.668176464510898
45.8,23.9,14.374869821262568
45.8,24.0,14.306201053827893
45.8,24.1,14.924205496435683
45.8,24.2,14.51080225229881
45.8,24.3,14.55833453869208
45.8,24.4,14.11831800805871
45.8,24.5,15.041931501188087
45.8,24.6,14.200977373695615
45.8,24.7,15.080743878499838
45.8,24.8,14.924589317078235
45.8,24.9,14.831689224093415
45.8,25.0,14.730391569377058
45.8,25.1,14.680061989874956
45.8,25.2,14.567464614113069
45.8,25.3,13.68891362744086
45.8,25.4,12.95375193718357
45.8,25.5,14.015003099493665
45.8,25.6,14.321457278644443
45.8,25.7,12.675406033681194
45.8,25.8,14.182301374108883
45.8,25.9,13.56931966112197
45.8,26.0,13.948188862485775
45.8,26.1,13.910727864448848
45.8,26.2,10.116589007128908
45.8,26.3,9.939634259737518
45.8,26.4,7.1494410579605
45.8,26.5,10.447957950201465
45.8,26.6,12.70485587354062
45.8,26.7,14.287451699555808
45.8,26.8,14.862459448290128
45.8,26.9,14.336013534456095
45.8,27.0,14.138776216551312
45.8,27.1,16.14127802458929
45.8,27.2,16.205980989771717
45.8,27.3,16.248423390846114
45.8,27.4,16.155533112924868
45.8,27.5,16.191658229155856
45.8,27.6,15.86074542824671
45.8,27.7,15.723796363260767
45.8,27.8,15.465383820642641
45.8,27.9,16.038340737679512
45.8,28.0,15.87862279161059
45.8,28.1,16.422010538278844
45.8,28.2,16.186597789027772
45.7,20.7,16.899249922512656
45.7,20.8,16.905819816096688
45.7,20.9,16.909253022006393
45.7,21.0,16.902134001446445
45.7,21.1,16.90761080690143
45.7,21.2,16.867859799566073
45.7,21.3,16.898653269965997
45.7,21.4,16.88945552226469
45.7,21.5,16.85882270895744
45.7,21.6,16.861996590556828
45.7,21.7,16.86908151668557
45.7,21.8,16.828546337431597
45.7,21.9,16.791666494472587
45.7,22.0,15.840789854323875
45.7,22.1,14.938014774253425
45.7,22.2,11.899944209112455
45.7,22.3,14.690835830147833
45.7,22.4,13.573520508317024
45.7,22.5,9.792187726004729
45.7,22.6,10.141333298894507
45.7,22.7,11.810209732410316
45.7,22.8,14.428661018700295
45.7,22.9,15.26918225023245
45.7,23.0,15.998146502737924
45.7,23.1,15.57998915177182
45.7,23.2,13.474152805041783
45.7,23.3,12.127460998036968
45.7,23.4,9.933756069841941
45.7,23.5,11.805887488376873
45.7,23.6,11.3237901642732
45.7,23.7,9.19537865481971
45.7,23.8,9.252703791714023
45.7,23.9,13.546563178014269
45.7,24.0,12.55596290939141
45.7,24.1,14.531253745221726
45.7,24.2,14.726512552949806
45.7,24.3,14.428749354272062
45.7,24.4,14.833637255914825
45.7,24.5,14.586683025105897
45.7,24.6,14.25088903812375
45.7,24.7,14.068268932741024
45.7,24.8,13.723371732617025
45.7,24.9,13.939186382890766
45.7,25.0,13.912052898026644
45.7,25.1,13.73020250025827
45.7,25.2,14.036216551296626
45.7,25.3,13.366759995867405
45.7,25.4,10.443784998450214
45.7,25.5,14.116310569273729
45.7,25.6,14.133700795536756
45.7,25.7,14.044419361504318
45.7,25.8,14.08923545820854
45.7,25.9,11.385378654819677
45.7,26.0,12.512027068912056
45.7,26.1,12.115445293935302
45.7,26.2,9.515197334435442
45.7,26.3,11.022791610703583
45.7,26.4,10.10584719495811
45.7,26.5,8.672399008162063
45.7,26.6,11.656786341564253
45.7,26.7,13.502895960326528
45.7,26.8,14.684843992147886
45.7,26.9,13.776523917760152
45.7,27.0,14.219171402004305
45.7,27.1,16.339136790990782
45.7,27.2,16.3947887178427
45.7,27.3,16.3898455418948
45.7,27.4,16.393790680855513
45.7,27.5,16.34039880152909
45.7,27.6,16.075428763302025
45.7,27.7,16.110056307469875
45.7,27.8,15.822046699039117
45.7,27.9,15.621435065605956
45.7,28.0,15.784439508213769
45.7,28.1,16.450008265316555
45.7,28.2,15.597879429693135
45.6,20.7,16.91201983675994
45.6,20.8,16.92833350552745
45.6,20.9,16.94141130282043
45.6,21.0,16.918247236284785
45.6,21.1,16.944248372765696
45.6,21.2,16.920850294451885
45.6,21.3,16.927018803595395
45.6,21.4,16.86186021283193
45.6,21.5,16.8163270999071
45.6,21.6,16.39069118710609
45.6,21.7,16.411573509660162
45.6,21.8,16.727147432586023
45.6,21.9,16.6770792437235
45.6,22.0,16.65146554396117
45.6,22.1,16.65816458311813
45.6,22.2,13.485961876226833
45.6,22.3,10.66136326066741
45.6,22.4,12.974366153528187
45.6,22.5,11.607093708027648
45.6,22.6,10.30721975410683
45.6,22.7,14.078607294141984
45.6,22.8,15.232180493852601
45.6,22.9,15.551780142576634
45.6,23.0,15.841655129662144
45.6,23.1,11.573402210972116
45.6,23.2,11.102040500051627
45.6,23.3,9.848421324516972
45.6,23.4,9.363183696662897
45.6,23.5,5.736903605744428
45.6,23.6,10.245912800909164
45.6,23.7,9.624407480111628
45.6,23.8,6.899709680752126
45.6,23.9,9.833274615146246
45.6,24.0,13.476890174604845
45.6,24.1,7.799324310362645
45.6,24.2,12.11319299514411
45.6,24.3,12.526734683335068
45.6,24.4,12.564510279987568
45.6,24.5,7.968098977167056
45.6,24.6,3.597077693976653
45.6,24.7,2.7183345386920137
45.6,24.8,2.4223194544891067
45.6,24.9,3.980821365843578
45.6,25.0,8.824094947825193
45.6,25.1,10.80733340221098
45.6,25.2,8.210436512036322
45.6,25.3,13.66147845851851
45.6,25.4,13.630997520404945
45.6,25.5,12.676625167889288
45.6,25.6,10.179085132761568
45.6,25.7,10.72311860729419
45.6,25.8,13.44555016014047
45.6,25.9,10.504624961256372
45.6,26.0,12.601529600165337
45.6,26.1,10.186852464097544
45.6,26.2,9.836035230912183
45.6,26.3,11.975687054447814
45.6,26.4,7.196423184213231
45.6,26.5,12.779620828597944
45.6,26.6,9.559467403657392
45.6,26.7,12.751169542308226
45.6,26.8,13.530303750387441
45.6,26.9,15.86638702345278
45.6,27.0,15.553071598305628
45.6,27.1,16.231746048145403
45.6,27.2,16.43428298377925
45.6,27.3,16.47250129145575
45.6,27.4,16.50159365636952
45.6,27.5,16.469740159107406
45.6,27.6,16.442658849054567
45.6,27.7,16.322119020560002
45.6,27.8,15.932239900816212
45.6,27.9,15.754187416055315
45.6,28.0,15.856903089161998
45.6,28.1,16.5235044942659
45.6,28.2,15.66406085339394
45.5,20.7,16.93040706684564
45.5,20.8,16.93239332575673
45.5,20.9,16.959807314805225
45.5,21.0,16.938757103006562
45.5,21.1,16.966998140303744
45.5,21.2,16.971451079656887
45.5,21.3,16.896423700795456
45.5,21.4,16.839923029238612
45.5,21.5,16.62821675792945
45.5,21.6,16.764920962909468
45.5,21.7,16.705818782932134
45.5,21.8,16.63425973757607
45.5,21.9,16.45989461721256
45.5,22.0,15.973565450976388
45.5,22.1,16.418355201983612
45.5,22.2,16.4910455625581
45.5,22.3,16.15684006612246
45.5,22.4,15.714379068085574
45.5,22.5,13.964312945552198
45.5,22.6,14.111185556359146
45.5,22.7,14.03256793057125
45.5,22.8,14.329089265419954
45.5,22.9,14.572648000826604
45.5,23.0,14.917772497158762
45.5,23.1,15.089608947205251
45.5,23.2,14.12267744601712
45.5,23.3,9.565092984812509
45.5,23.4,10.01659520611636
45.5,23.5,8.958187312738941
45.5,23.6,8.093624857939835
45.5,23.7,7.087416055377632
45.5,23.8,8.783328339704507
45.5,23.9,8.493252918689986
45.5,24.0,8.696242380411135
45.5,24.1,7.176224816613308
45.5,24.2,9.669898749870876
45.5,24.3,15.85462909391467
45.5,24.4,13.435092468230163
45.5,24.5,8.459010228329378
45.5,24.6,6.563741605537762
45.5,24.7,6.276934600681867
45.5,24.8,4.757517305506779
